,coef
dough,0.07824910429246963
complet,0.0761069178497968
kept,0.07586307833601187
400,0.07324807458325511
profession,-0.07302696717713424
regard,0.07282592414860961
michigan,-0.07177510172910924
everyth,-0.0710401188706867
broaden,-0.06939797244805765
reaction,-0.06906734987887274
notebook,0.06894160855103824
toward,0.06815728487358363
sanit,0.06661941571817542
research,0.06642969703525875
lose,0.06499761281811098
refin,0.06460195114256768
desk,0.0643596315750353
won,0.0635764477058265
train,-0.06316614621388865
pick,0.06287997900365115
great,-0.06267459680959742
interest,-0.062171755650573764
curriculum,-0.061211195473895294
fish,0.06070450698744067
walk,0.06067472486077709
open,-0.06064733826147822
similar,0.05962775087094463
tool,0.05837645978409248
minimum,-0.057529671693888354
promethean,-0.05740227158506434
brought,-0.05709089177826052
damag,0.05693764667373474
hous,0.05489207829098724
seventh,-0.05318408829820819
along,0.05294825306867361
event,0.05286213590916646
kiddo,-0.05231343864008834
angel,-0.052056308081090935
sens,0.05156465952772988
feder,-0.05151636682256925
avail,0.0513672588926714
chart,0.05120373752940473
decor,0.05094704981383749
split,-0.05077946370484822
watercolor,0.049417790110332684
ncurrent,0.0494175182449159
masterpiec,0.04907066597503966
proud,0.04866254722518233
promot,0.04849665299210241
neighborhood,-0.04736707268386041
lover,0.045686501611418226
actual,0.04520025257742019
four,0.04374433438577694
tape,0.04355114196659597
project,0.04272679512995161
pass,0.04079031772564696
newspap,-0.04000649715670207
organiz,0.03913841412299298
creatur,0.038843937830239865
memor,0.038434521726254646
tradit,0.03780281498362469
re,0.03673699957034536
circuit,0.03566677513298268
amount,0.034803390149073084
forc,0.03414935595663097
shown,-0.03382924525216781
search,0.03355158517919418
structur,0.03271118346333322
afford,-0.031578263650848724
away,0.031407594521722725
felt,0.030845096649853423
embrac,-0.030703735569181906
flood,0.02996842811579321
affluent,0.028322954346275974
incub,0.027735831995354097
homeless,-0.027595882572364436
critic,0.026871528450015347
comprehens,-0.026339131133601385
glue,0.026094868443823947
mark,-0.02539024584513945
board,0.02437364116931948
adolesc,0.02325861902809785
harder,0.02302438743327319
embarrass,0.02299538804649149
intens,0.022602815330575093
daili,-0.02221720786434189
across,0.021574131969800868
stay,0.021486956919201175
sculptur,0.02114482400710139
reli,-0.020750475635160665
advers,-0.020655503144117005
issu,0.020431709558646805
led,-0.02036317468329331
size,0.019331271707172925
earn,-0.018783899107964165
first,-0.018584790293479845
commun,-0.018575861566191055
broadcast,0.018292578157150716
alway,0.01760734702236722
encyclopedia,-0.017418544330510075
type,0.015273443628657773
reread,0.013308964247052427
soar,0.011261875461155004
trip,-0.011130722646738945
nyour,-0.01067849612802822
tough,0.010529224699609771
sandi,0.009653995030259002
mill,-0.0058175342188818095
visual,0.003159311017887097
flux,0.0
godli,0.0
foldabl,0.0
fold,0.0
gm,0.0
godmoth,0.0
golf,0.0
glyph,0.0
goldmin,0.0
goldman,0.0
goddess,0.0
foil,0.0
foi,0.0
flutophon,0.0
foggi,0.0
fog,0.0
gmail,0.0
foertsch,0.0
gnu,0.0
goesher,0.0
godley,0.0
goldilock,0.0
fluidmath,0.0
foldout,0.0
folkway,0.0
glu,0.0
flutter,0.0
godsend,0.0
gluestick,0.0
goer,0.0
glut,0.0
folli,0.0
fluidli,0.0
gluteal,0.0
folktal,0.0
goala,0.0
folklorico,0.0
folklor,0.0
golkin,0.0
glx,0.0
folk,0.0
golfer,0.0
folio,0.0
foliag,0.0
folger,0.0
goldiblock,0.0
flycatch,0.0
foer,0.0
fmdklaf,0.0
goggl,0.0
gogh,0.0
gold,0.0
fmkad,0.0
gobal,0.0
gobbl,0.0
gobblet,0.0
golden,0.0
goblet,0.0
flush,0.0
fluster,0.0
goali,0.0
fmd,0.0
goldberg,0.0
flute,0.0
fmaili,0.0
god,0.0
godafighjdfio,0.0
goddard,0.0
glth,0.0
fm,0.0
fma,0.0
fo,0.0
foam,0.0
flyway,0.0
foamboard,0.0
golda,0.0
fluneci,0.0
foe,0.0
fodder,0.0
focus,0.0
goalpost,0.0
fluoresc,0.0
foci,0.0
focal,0.0
goeth,0.0
goanim,0.0
goldfish,0.0
flurri,0.0
flyer,0.0
flutist,0.0
goat,0.0
flynn,0.0
foami,0.0
flytrap,0.0
godfath,0.0
goldenleaf,0.0
followspot,0.0
gall,0.0
glow,0.0
foreclos,0.0
glamour,0.0
forebod,0.0
glamor,0.0
gladwel,0.0
gladli,0.0
forecast,0.0
gladiola,0.0
fore,0.0
gladiat,0.0
foreclosur,0.0
forefath,0.0
glad,0.0
forefront,0.0
forego,0.0
forearm,0.0
ford,0.0
foreground,0.0
forbidden,0.0
footwear,0.0
glasswork,0.0
footwork,0.0
foray,0.0
glasswar,0.0
forb,0.0
glassi,0.0
glanc,0.0
glasser,0.0
glassblow,0.0
glare,0.0
gland,0.0
forcep,0.0
forcibl,0.0
glacier,0.0
glacial,0.0
glazewar,0.0
giraff,0.0
foreshadow,0.0
girlpow,0.0
girli,0.0
girlfriend,0.0
girl,0.0
girdl,0.0
ginott,0.0
gist,0.0
gingrich,0.0
foresight,0.0
gingerbread,0.0
ginger,0.0
gine,0.0
foresman,0.0
giro,0.0
foreseen,0.0
forehead,0.0
foremost,0.0
gk,0.0
foreign,0.0
gizmo,0.0
foreman,0.0
giza,0.0
giver,0.0
givem,0.0
git,0.0
forens,0.0
forerunn,0.0
giveaway,0.0
foresaw,0.0
give,0.0
forese,0.0
footstool,0.0
footstep,0.0
glove,0.0
foner,0.0
glog,0.0
fondest,0.0
fondli,0.0
golli,0.0
glockenspiel,0.0
glock,0.0
font,0.0
glogster,0.0
globetrott,0.0
global,0.0
fonta,0.0
glob,0.0
glo,0.0
glitz,0.0
gloggster,0.0
glook,0.0
fontichiaro,0.0
foment,0.0
followup,0.0
gloster,0.0
glossi,0.0
glossari,0.0
fololow,0.0
gloss,0.0
gloriou,0.0
gloomi,0.0
fond,0.0
glorifi,0.0
gloria,0.0
glori,0.0
fonder,0.0
gloppi,0.0
fontana,0.0
glitter,0.0
gld,0.0
gleeful,0.0
footag,0.0
footbag,0.0
footbal,0.0
foothil,0.0
gleefulli,0.0
foothold,0.0
footnot,0.0
glenco,0.0
glee,0.0
glean,0.0
footprint,0.0
footrest,0.0
gleam,0.0
gle,0.0
glen,0.0
glendal,0.0
foodi,0.0
glimps,0.0
fooduc,0.0
fool,0.0
glitch,0.0
glisten,0.0
glissando,0.0
foolish,0.0
foor,0.0
glenfield,0.0
glimmer,0.0
glider,0.0
foosbal,0.0
glide,0.0
glenvil,0.0
foot,0.0
glofish,0.0
goodnight,0.0
golmam,0.0
graham,0.0
gram,0.0
graini,0.0
grainger,0.0
flayer,0.0
grain,0.0
grahamwood,0.0
fle,0.0
gramerci,0.0
flea,0.0
grafo,0.0
grafitti,0.0
flecher,0.0
fled,0.0
graffiti,0.0
flawlessli,0.0
gramma,0.0
fledgl,0.0
granbi,0.0
flatten,0.0
grandchildren,0.0
grandchild,0.0
flatter,0.0
grand,0.0
flatwar,0.0
flaunt,0.0
grammaropoli,0.0
flavor,0.0
granada,0.0
grammi,0.0
flaw,0.0
flawless,0.0
grammat,0.0
fledg,0.0
graem,0.0
grander,0.0
grade,0.0
flexcam,0.0
flexibilti,0.0
gradegrad,0.0
flexibl,0.0
gradecam,0.0
gradebook,0.0
gradat,0.0
grades7,0.0
flexiscop,0.0
grad6,0.0
grad,0.0
flexner,0.0
flextim,0.0
fli,0.0
grades6,0.0
gradestuff,0.0
flee,0.0
flem,0.0
fleec,0.0
graduat,0.0
fleet,0.0
fleischman,0.0
gradual,0.0
fleishman,0.0
fleme,0.0
gradi,0.0
grado,0.0
flesh,0.0
fletcher,0.0
flew,0.0
flex,0.0
flexabl,0.0
granddaught,0.0
flatscreen,0.0
gracious,0.0
graphit,0.0
flamboy,0.0
flame,0.0
grapic,0.0
flamel,0.0
graphomotor,0.0
flamenco,0.0
flamingo,0.0
grass,0.0
graphir,0.0
flammabl,0.0
graphicclassroom,0.0
flanagan,0.0
flandera,0.0
flannel,0.0
grappl,0.0
grasshopp,0.0
flannelboard,0.0
flagpol,0.0
fla,0.0
gratifi,0.0
flag,0.0
gratif,0.0
grater,0.0
grate,0.0
grassroot,0.0
flake,0.0
grassland,0.0
flagrant,0.0
grassi,0.0
flagship,0.0
flagwork,0.0
flair,0.0
graphic,0.0
grapher,0.0
grandest,0.0
flatb,0.0
flashlight,0.0
flashnot,0.0
flask,0.0
grandma,0.0
flat,0.0
grandios,0.0
grandin,0.0
grandmoth,0.0
flatbush,0.0
grandfriend,0.0
grandfath,0.0
flatland,0.0
flatli,0.0
grandeur,0.0
flashi,0.0
flashdriv,0.0
grape,0.0
granni,0.0
flap,0.0
granter,0.0
grante,0.0
grant,0.0
flare,0.0
granola,0.0
granit,0.0
flashcard,0.0
grandview,0.0
flashback,0.0
grandson,0.0
grandpar,0.0
grandpa,0.0
flashbulb,0.0
flick,0.0
graciou,0.0
gomath,0.0
googledr,0.0
googli,0.0
florist,0.0
florosa,0.0
floss,0.0
googleplex,0.0
googlehangoutsonair,0.0
googledoc,0.0
gooney,0.0
googlebook,0.0
googl,0.0
flounder,0.0
goofi,0.0
flour,0.0
goof,0.0
goon,0.0
goooaaallll,0.0
flourish,0.0
goos,0.0
gordan,0.0
floppi,0.0
gopro,0.0
gopher,0.0
gooseneck,0.0
goosebump,0.0
flor,0.0
floria,0.0
flora,0.0
gooru,0.0
floral,0.0
florenc,0.0
floresc,0.0
goooooo,0.0
flouresc,0.0
gooey,0.0
gordon,0.0
gonna,0.0
goo,0.0
gonzal,0.0
fluffi,0.0
fluid,0.0
gonorrhea,0.0
gonoodl,0.0
gong,0.0
fluff,0.0
goner,0.0
gone,0.0
fluiditi,0.0
gon,0.0
gomper,0.0
gomez,0.0
goober,0.0
goodal,0.0
goodwin,0.0
flown,0.0
flowchart,0.0
flower,0.0
flowerpot,0.0
goodwil,0.0
goodread,0.0
goodnot,0.0
flu,0.0
goodby,0.0
gina,0.0
fluctuat,0.0
goodman,0.0
goodland,0.0
goodi,0.0
fluentli,0.0
gordi,0.0
flop,0.0
flicka,0.0
governor,0.0
gp,0.0
gown,0.0
flipboard,0.0
flipbook,0.0
flipcam,0.0
govt,0.0
government,0.0
gr,0.0
govern,0.0
flipchart,0.0
flipper,0.0
gov,0.0
flipshar,0.0
gourmet,0.0
gpa,0.0
gra,0.0
goup,0.0
grabber,0.0
gracia,0.0
flicker,0.0
flier,0.0
grace,0.0
grabbi,0.0
flight,0.0
graaff,0.0
flint,0.0
graaf,0.0
flimsi,0.0
flinch,0.0
fling,0.0
flingo,0.0
flinn,0.0
gourd,0.0
flipultra,0.0
gorg,0.0
gorlan,0.0
flocabulari,0.0
gossip,0.0
flock,0.0
gospel,0.0
gosh,0.0
gormley,0.0
floormat,0.0
gotalk,0.0
floorplan,0.0
gorilla,0.0
gori,0.0
gorget,0.0
gorgeous,0.0
gorgeou,0.0
float,0.0
gotcha,0.0
gould,0.0
flit,0.0
gough,0.0
flipvideo,0.0
goug,0.0
goudvi,0.0
flirt,0.0
flirtati,0.0
flitter,0.0
fll,0.0
flix,0.0
flkajsdf,0.0
flkasjf,0.0
gotta,0.0
gothic,0.0
goth,0.0
ginapoli,0.0
gilda,0.0
gin,0.0
gaug,0.0
fudn,0.0
gayl,0.0
gay,0.0
fufil,0.0
gawki,0.0
fuful,0.0
gavin,0.0
fujifilm,0.0
gave,0.0
fulbright,0.0
fulfil,0.0
fulghum,0.0
gauz,0.0
gautier,0.0
gauthier,0.0
gaze,0.0
gazebo,0.0
fudjifilm,0.0
ft,0.0
fslfa,0.0
gclid,0.0
gcf,0.0
gc,0.0
fspa,0.0
gbem,0.0
gbe,0.0
fudg,0.0
gb,0.0
ftc,0.0
gazzaniga,0.0
fuchsia,0.0
gazer,0.0
gazel,0.0
gauss,0.0
gaudi,0.0
forestri,0.0
gatsbi,0.0
gastric,0.0
fulton,0.0
fum,0.0
fumbl,0.0
gaston,0.0
gaspr,0.0
gasp,0.0
gasolin,0.0
gash,0.0
fume,0.0
gaseou,0.0
gase,0.0
funbal,0.0
funbrain,0.0
garvey,0.0
gastrointestin,0.0
fulltim,0.0
fullmil,0.0
fullerton,0.0
gatorad,0.0
fulgulm,0.0
gator,0.0
gato,0.0
fullan,0.0
fuller,0.0
gatlinburg,0.0
gastronomi,0.0
gateway,0.0
gatekeep,0.0
fullest,0.0
gate,0.0
fullfil,0.0
gat,0.0
fsiq,0.0
fsdsdkjf,0.0
fs002,0.0
fs,0.0
frl,0.0
fro,0.0
frodo,0.0
froebel,0.0
gene,0.0
gender,0.0
gen,0.0
frog,0.0
gemston,0.0
gem,0.0
gelb,0.0
gel,0.0
froggi,0.0
froma,0.0
frome,0.0
frizzl,0.0
frivol,0.0
genealog,0.0
friski,0.0
frindl,0.0
genet,0.0
fring,0.0
genesi,0.0
frisbe,0.0
frisbi,0.0
generous,0.0
geneou,0.0
generallli,0.0
frit,0.0
generaliz,0.0
frito,0.0
genera,0.0
fritz,0.0
geisel,0.0
frontera,0.0
gehri,0.0
geard,0.0
fruiti,0.0
fruition,0.0
gecko,0.0
geari,0.0
fruitless,0.0
fruitval,0.0
frustratingli,0.0
fruitat,0.0
gear,0.0
ge,0.0
frw,0.0
gdfioghdfoighjsdf,0.0
fryer,0.0
gcp,0.0
ged,0.0
fruit,0.0
frontier,0.0
frown,0.0
frontload,0.0
frosh,0.0
gege,0.0
frost,0.0
froward,0.0
gees,0.0
froze,0.0
frugal,0.0
frozen,0.0
geeki,0.0
geek,0.0
frsit,0.0
geechi,0.0
gee,0.0
garth,0.0
function,0.0
fund,0.0
fuzz,0.0
ga,0.0
gamif,0.0
gamet,0.0
gaat,0.0
gamespe,0.0
gab,0.0
gabardin,0.0
games_,0.0
fksdljfksdljfklsdj,0.0
gabbi,0.0
gamer,0.0
gabe,0.0
gabl,0.0
gabriel,0.0
gameplay,0.0
gamifi,0.0
gammel,0.0
g3,0.0
fyodor,0.0
fwisd,0.0
ganoush,0.0
fy12,0.0
fy2014,0.0
gangland,0.0
gangbang,0.0
gandi,0.0
gammet,0.0
gandhi,0.0
gandalf,0.0
gana,0.0
g1,0.0
gamut,0.0
g2,0.0
gameplan,0.0
gabriela,0.0
gad,0.0
galley,0.0
gallop,0.0
gait,0.0
gallon,0.0
gal,0.0
gala,0.0
galact,0.0
galleri,0.0
galoi,0.0
galapago,0.0
gallaudet,0.0
galaxi,0.0
gale,0.0
gallagh,0.0
galilei,0.0
gallup,0.0
galor,0.0
gadget,0.0
gambrel,0.0
gadgetri,0.0
gaelic,0.0
gamegoo,0.0
gameboy,0.0
gameboard,0.0
gaer,0.0
gag,0.0
galveston,0.0
gambold,0.0
gambl,0.0
gambia,0.0
gage,0.0
gail,0.0
gaiman,0.0
fuzzi,0.0
futurist,0.0
fundalment,0.0
futon,0.0
funk,0.0
garfunkel,0.0
funki,0.0
garfield,0.0
funnel,0.0
funner,0.0
funnest,0.0
gardner,0.0
funni,0.0
gardent,0.0
gardendal,0.0
funnier,0.0
funniest,0.0
funtion,0.0
fur,0.0
funion,0.0
fungu,0.0
funglish,0.0
funer,0.0
garrul,0.0
fundat,0.0
funder,0.0
fundrais,0.0
garrison,0.0
garnish,0.0
garner,0.0
gargantuan,0.0
funf,0.0
funga,0.0
garment,0.0
garland,0.0
gari,0.0
fungi,0.0
furi,0.0
furious,0.0
gardena,0.0
fussi,0.0
fusion,0.0
garageband,0.0
fuss,0.0
garag,0.0
gape,0.0
fusselman,0.0
gap,0.0
garang,0.0
gaol,0.0
ganto,0.0
fut,0.0
futbol,0.0
futher,0.0
futil,0.0
fuse,0.0
garante,0.0
furlough,0.0
furnitur,0.0
furnac,0.0
gard,0.0
garcia,0.0
furnish,0.0
garc,0.0
garbl,0.0
garbag,0.0
furtur,0.0
garb,0.0
furri,0.0
further,0.0
furthermor,0.0
furthest,0.0
furthur,0.0
geneticist,0.0
geneva,0.0
frill,0.0
ghost,0.0
fountain,0.0
ghanaian,0.0
fourscor,0.0
foursquar,0.0
fourteen,0.0
fourteenth,0.0
ghana,0.0
gh,0.0
fourthli,0.0
gfpk,0.0
gfjjgjjgfpo,0.0
fouth,0.0
gfeller,0.0
foward,0.0
gettysburg,0.0
founta,0.0
foundtion,0.0
foundl,0.0
ghjdsfo,0.0
foster,0.0
fostercar,0.0
ghosn,0.0
fot,0.0
fotofest,0.0
foudat,0.0
fought,0.0
ghandi,0.0
found,0.0
ghfgvrf,0.0
foundat,0.0
ghetto,0.0
founder,0.0
gherkin,0.0
getto,0.0
getti,0.0
fowl,0.0
framework,0.0
gerund,0.0
fragranc,0.0
geronimo,0.0
fragrant,0.0
frame,0.0
framer,0.0
framiliar,0.0
gesso,0.0
franc,0.0
gerogia,0.0
germin,0.0
francesca,0.0
franci,0.0
franciscan,0.0
fragment,0.0
fragil,0.0
fowler,0.0
fr,0.0
fox,0.0
getter,0.0
foyer,0.0
getcherworkouton,0.0
getaway,0.0
fprgotten,0.0
get,0.0
gest,0.0
frack,0.0
fractal,0.0
gestur,0.0
gestat,0.0
fractur,0.0
gestalt,0.0
fossweb,0.0
foss,0.0
francisco,0.0
foser,0.0
forgo,0.0
gile,0.0
forgot,0.0
galileo,0.0
gilbert,0.0
gihjdfioghdfogihdfgodsfhgoifhg,0.0
giggli,0.0
giggler,0.0
fork,0.0
form,0.0
giggl,0.0
formal,0.0
forman,0.0
gigant,0.0
gigabyt,0.0
gilead,0.0
forgiv,0.0
gilgamesh,0.0
gime,0.0
foretel,0.0
gimp,0.0
gimmick,0.0
forethought,0.0
foretold,0.0
gimm,0.0
gillingham,0.0
forgetten,0.0
forevermor,0.0
forfeit,0.0
gilli,0.0
forg,0.0
forget,0.0
gill,0.0
former,0.0
formerli,0.0
gig,0.0
fortitud,0.0
fort,0.0
forth,0.0
giacometti,0.0
forthcom,0.0
forti,0.0
fortifi,0.0
fortuit,0.0
giannini,0.0
fortuna,0.0
gi,0.0
ghostli,0.0
forum,0.0
forward,0.0
forword,0.0
forsyth,0.0
forster,0.0
gifted,0.0
giddi,0.0
formica,0.0
giftcard,0.0
gift,0.0
formid,0.0
formul,0.0
formula,0.0
gibson,0.0
forse,0.0
forney,0.0
gibran,0.0
gibbon,0.0
forrest,0.0
gibberish,0.0
gibb,0.0
germicid,0.0
germer,0.0
frigid,0.0
freetim,0.0
gentri,0.0
frequenc,0.0
frequent,0.0
frequncey,0.0
gentli,0.0
fresco,0.0
fresh,0.0
freshen,0.0
fresher,0.0
freshli,0.0
gentler,0.0
freshmen,0.0
freshwat,0.0
gentlemen,0.0
fresno,0.0
gentrif,0.0
frenzi,0.0
french,0.0
freezer,0.0
freeway,0.0
freewrit,0.0
freez,0.0
geocach,0.0
geoboard,0.0
geobear,0.0
geoband,0.0
gentrifi,0.0
geo,0.0
freight,0.0
genuin,0.0
genu,0.0
freind,0.0
freir,0.0
fret,0.0
freud,0.0
frey,0.0
frighten,0.0
genotyp,0.0
friendship,0.0
frienemi,0.0
frigat,0.0
genoristi,0.0
fright,0.0
genom,0.0
friendlier,0.0
genocid,0.0
gennif,0.0
genius,0.0
geniu,0.0
frighteningli,0.0
geni,0.0
friendolog,0.0
friendli,0.0
gentleman,0.0
friday,0.0
fri,0.0
frick,0.0
gentl,0.0
friction,0.0
frictionless,0.0
frida,0.0
fridg,0.0
friend,0.0
frieda,0.0
friedd,0.0
gentilli,0.0
genr,0.0
friedman,0.0
friedrich,0.0
freewar,0.0
freestand,0.0
franco,0.0
freeric,0.0
gerald,0.0
gepetto,0.0
fraught,0.0
fraustat,0.0
fray,0.0
geotograph,0.0
geotherm,0.0
frayer,0.0
frazier,0.0
geospati,0.0
geosolid,0.0
geosculpt,0.0
geoscienc,0.0
frazzl,0.0
geosafari,0.0
fratern,0.0
germ,0.0
frass,0.0
frankli,0.0
francophon,0.0
frank,0.0
frankenstein,0.0
frankenweeni,0.0
germantown,0.0
frankfort,0.0
franklin,0.0
franzen,0.0
frankweil,0.0
franni,0.0
germani,0.0
frantic,0.0
franz,0.0
german,0.0
frc,0.0
freak,0.0
georgian,0.0
freefal,0.0
geogrpahi,0.0
geographi,0.0
geograph,0.0
freed,0.0
freedman,0.0
freedom,0.0
geogebra,0.0
geoloc,0.0
geoffrey,0.0
geod,0.0
freehand,0.0
geocentr,0.0
freeman,0.0
freer,0.0
freebi,0.0
geolog,0.0
georgetown,0.0
geophys,0.0
freakonom,0.0
freckl,0.0
fred,0.0
georg,0.0
freddi,0.0
geopuzzl,0.0
geometri,0.0
geologist,0.0
freder,0.0
geometr,0.0
frederick,0.0
geomet,0.0
frederiksen,0.0
fredrick,0.0
fl,0.0
feat,0.0
fksdljfksdjfksdj,0.0
eloqu,0.0
elsa,0.0
elsb,0.0
elsewher,0.0
elsewis,0.0
elt,0.0
